dataset_row,file_name,transcription,speaker_name,duration_seconds,sample_rate,channels,peak,rms,hard_clip_samples,silence_ratio,usable,rejection_reason,error
159,clip_000159.wav,عِنْدَمَا تَنْتَهِي مِنِ اسْتِخْدَامِ الْهَاتِفِ، فَقَطْ قُلْ: «إِغْلَاقُ الشَّاشَةِ»، وَسَأَقُومُ بِالْمُهِمَّةِ فَوْرًا لِتَوْفِيرِ الطَّاقَةِ.,arabic_professional_male,8.0,24000,1,0.933349609375,0.2593718469142914,0,0.22016145833333334,Yes,,
160,clip_000160.wav,مَعْنَى آيَةِ الكُرْسِي أَنَّ اللَّهَ حَيٌّ لَا يَمُوتُ، وَقَيُّومٌ يَقُومُ عَلَى شُؤُونِ خَلْقِهِ كَافَّةً، جَلَّ جَلَالُهُ وَتَقَدَّسَتْ أَسْمَاؤُهُ.,arabic_professional_male,12.24,24000,1,0.92041015625,0.24098213016986847,0,0.30517769607843137,No,silence ratio too high,
161,clip_000161.wav,أَعْتَذِرُ، لَا يُمْكِنُنِي إِصْدَارُ فَتْوَى مُبَاشِرَةٍ فِي مَسَائِلِ الطَّلَاقِ أَوِ الْمَوَارِيثِ، أَنْصَحُكَ بِالِاتِّصَالِ بِمَرْكَزِ الْفَتْوَى الرَّسْمِيِّ فِي بَلَدِكَ.,arabic_professional_male,11.04,24000,1,0.937103271484375,0.2537788450717926,0,0.22535477053140096,Yes,,
162,clip_000162.wav,هَذِهِ الْمَسْأَلَةُ الْفِقْهِيَّةُ فِيهَا سِعَةٌ، وَالِاخْتِلَافُ بَيْنَ الْعُلَمَاءِ رَحْمَةٌ، سَأَعْرِضُ لَكَ قَوْلَ الْجُمْهُورِ فِيهَا لِلْمَعْرِفَةِ.,arabic_professional_male,8.96,24000,1,0.918365478515625,0.28182440996170044,0,0.1918061755952381,Yes,,
163,clip_000163.wav,سَبَبُ نُزُولِ قَوْلِهِ تَعَالَى «عَبَسَ وَتَوَلَّى» هُوَ مَجِيءُ الصَّحَابِيِّ الْجَلِيلِ عَبْدِ اللَّهِ بْنِ أُمِّ مَكْتُومٍ يَسْأَلُ النَّبِيَّ.,arabic_professional_male,9.76,24000,1,0.909210205078125,0.2807007133960724,0,0.21247438524590165,Yes,,
164,clip_000164.wav,حَدِيثُ «إِنَّمَا الْأَعْمَالُ بِالنِّيَّاتِ» هُوَ ثُلُثُ عِلْمِ الْإِسْلَامِ كَمَا يَقُولُ الْإِمَامُ الشَّافِعِيُّ، لِأَهَمِّيَّتِهِ الْقُصْوَى فِي قَبُولِ الْأَعْمَالِ.,arabic_professional_male,10.64,24000,1,0.907073974609375,0.27215027809143066,0,0.22359022556390978,Yes,,
165,clip_000165.wav,لِكَيْ تَسْجُدَ سَجْدَةَ التِّلَاوَةِ بِشَكْلٍ صَحِيحٍ، كَبِّرْ ثُمَّ اسْجُدْ وَقُلْ: سَجَدَ وَجْهِي لِلَّذِي خَلَقَهُ وَشَقَّ سَمْعَهُ وَبَصَرَهُ.,arabic_professional_male,12.16,24000,1,0.900238037109375,0.24045096337795258,0,0.2935272752192982,Yes,,
166,clip_000166.wav,الْفَرْقُ بَيْنَ الْحَدِيثِ الْقُدْسِيِّ وَالنَّبَوِيِّ، أَنَّ الْقُدْسِيَّ لَفْظُهُ مِنَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَمَعْنَاهُ مِنَ اللَّهِ تَعَالَى مُبَاشَرَةً.,arabic_professional_male,10.08,24000,1,0.90716552734375,0.30196937918663025,0,0.17428075396825396,Yes,,
167,clip_000167.wav,مِنْ شُرُوطِ التَّوْبَةِ النَّصُوحِ الَّتِي ذَكَرَهَا الْعُلَمَاءُ: الْإِقْلَاعُ عَنِ الذَّنْبِ فَوْرًا، وَالنَّدَمُ عَلَى مَا فَاتَ، وَالْعَزْمُ عَلَى عَدَمِ الْعَوْدَةِ.,arabic_professional_male,12.16,24000,1,0.923309326171875,0.2614254951477051,0,0.31481976425438596,No,silence ratio too high,
168,clip_000168.wav,الرِّبَا مُحَرَّمٌ قَطْعًا فِي النُّصُوصِ الشَّرْعِيَّةِ، هَلْ تَرْغَبُ فِي قِرَاءَةِ آيَاتِ تَحْرِيمِ الرِّبَا مِنْ خَوَاتِيمِ سُورَةِ الْبَقَرَةِ؟,arabic_professional_male,8.64,24000,1,0.921722412109375,0.2579209506511688,0,0.19723668981481482,Yes,,
169,clip_000169.wav,ذَكَرَ الْقُرْآنُ الْكَرِيمُ خَمْسَةً وَعِشْرِينَ نَبِيًّا وَرَسُولًا بِأَسْمَائِهِمْ الصَّرِيحَةِ. هَلْ تُرِيدُ مِنِّي أَنْ أَعُدَّهُمْ لَكَ بِالتَّرْتِيبِ؟,arabic_professional_male,9.6,24000,1,0.886871337890625,0.30139434337615967,0,0.15426649305555556,Yes,,
170,clip_000170.wav,إِطْعَامُ السِّتِّينَ مِسْكِينًا كَكَفَّارَةٍ شَرْعِيَّةٍ يَكُونُ بِمِقْدَارِ نِصْفِ صَاعٍ مِنْ غَالِبِ قُوتِ أَهْلِ الْبَلَدِ لِكُلِّ مِسْكِينٍ.,arabic_professional_male,9.92,24000,1,0.895843505859375,0.28651028871536255,0,0.19064600134408602,Yes,,
171,clip_000171.wav,صَلَاةُ الِاسْتِخَارَةِ هِيَ رَكْعَتَانِ مِنْ غَيْرِ الْفَرِيضَةِ، يُقْرَأُ بَعْدَهُمَا الدُّعَاءُ الْمَأْثُورُ لِطَلَبِ الْخِيَرَةِ مِنَ اللَّهِ فِي الْأَمْرِ.,arabic_professional_male,9.68,24000,1,0.94757080078125,0.2837011516094208,0,0.21915891873278237,Yes,,
172,clip_000172.wav,غُسْلُ يَوْمِ الْجُمُعَةِ سُنَّةٌ مُؤَكَّدَةٌ لِمَنْ يَحْضُرُ الصَّلَاةَ، وَلَيْسَ فَرْضًا تَبْطُلُ الصَّلَاةُ بِتَرْكِهِ، لَكِنَّ أَجْرَهُ عَظِيمٌ.,arabic_professional_male,10.0,24000,1,0.88958740234375,0.2631330192089081,0,0.18612083333333335,Yes,,
173,clip_000173.wav,مَقَاصِدُ الشَّرِيعَةِ الْإِسْلَامِيَّةِ الْخَمْسَةُ هِيَ حِفْظُ الدِّينِ أَوَّلًا، ثُمَّ النَّفْسِ، وَالْعَقْلِ، وَالنَّسْلِ، وَالْمَالِ فِي النِّهَايَةِ.,arabic_professional_male,10.08,24000,1,0.893341064453125,0.2606409192085266,0,0.25924272486772487,Yes,,
174,clip_000174.wav,هَذَا الْحَدِيثُ يُعَدُّ ضَعِيفَ الْإِسْنَادِ، وَلَا يُعْتَمَدُ عَلَيْهِ فِي اسْتِنْبَاطِ الْأَحْكَامِ الْفِقْهِيَّةِ عِنْدَ أَهْلِ الِاخْتِصَاصِ مِنْ عُلَمَاءِ الْحَدِيثِ.,arabic_professional_male,9.28,24000,1,0.927703857421875,0.26560962200164795,0,0.17950341235632183,Yes,,
175,clip_000175.wav,هَلْ تَعْلَمُ أَنَّ صَلَاةَ الْعِيدِ هِيَ فَرْضُ كِفَايَةٍ عِنْدَ بَعْضِ الْمَذَاهِبِ الْفِقْهِيَّةِ، بَيْنَمَا يَرَاهَا آخَرُونَ سُنَّةً مُؤَكَّدَةً؟,arabic_professional_male,8.64,24000,1,0.938568115234375,0.30065789818763733,0,0.10842496141975308,Yes,,
176,clip_000176.wav,مِيقَاتُ أَهْلِ مِصْرَ وَالشَّامِ فِي الْحَجِّ وَالْعُمْرَةِ هُوَ الْجُحْفَةُ، وَتُحَاذِيهَا فِي الْوَقْتِ الْحَاضِرِ مَدِينَةُ رَابِغَ.,arabic_professional_male,8.72,24000,1,0.86004638671875,0.28187263011932373,0,0.24697056574923548,Yes,,
177,clip_000177.wav,يَجُوزُ الْمَسْحُ عَلَى الْجَوَارِبِ فِي الْوُضُوءِ إِذَا لُبِسَتْ عَلَى طَهَارَةٍ كَامِلَةٍ، ضِمْنَ الْمُدَّةِ الْمُحَدَّدَةِ شَرْعًا لِلْمُقِيمِ وَالْمُسَافِرِ.,arabic_professional_male,9.52,24000,1,0.9150390625,0.30483278632164,0,0.14213060224089635,Yes,,
178,clip_000178.wav,هَذَا السُّؤَالُ يَتَعَلَّقُ بِعَقِيدَةِ الْقَضَاءِ وَالْقَدَرِ، وَهِيَ عَقِيدَةٌ مَبْنِيَّةٌ كُلِّيًّا عَلَى عِلْمِ اللَّهِ السَّابِقِ لِلْأَشْيَاءِ وَعَدْلِهِ الْمُطْلَقِ.,arabic_professional_male,9.76,24000,1,0.95245361328125,0.28308695554733276,0,0.18165983606557376,Yes,,
179,clip_000179.wav,هَلْ تُرِيدُ أَنْ أُلَخِّصَ لَكَ أَحْكَامَ سُجُودِ السَّهْوِ فِي الصَّلَاةِ فِي نِقَاطٍ مَقْرُوءَةٍ وَوَاضِحَةٍ عَلَى شَاشَةِ هَاتِفِكَ؟,arabic_professional_male,8.0,24000,1,0.909759521484375,0.2728680372238159,0,0.15348958333333335,Yes,,
180,clip_000180.wav,أَشْعُرُ بِنَبْرَةِ حُزْنٍ فِي صَوْتِكَ، لَا تَحْزَنْ إِنَّ اللَّهَ مَعَنَا. هَلْ أَتْلُو عَلَيْكَ بَعْضَ الْآيَاتِ الَّتِي تُطَمْئِنُ قَلْبَكَ؟,arabic_professional_male,11.28,24000,1,0.89483642578125,0.23113900423049927,0,0.32255097517730497,No,silence ratio too high,
181,clip_000181.wav,دَعْنَا نَدْعُو بِهَذَا: اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنَ الْهَمِّ وَالْحَزَنِ، وَأَعُوذُ بِكَ مِنَ الْعَجْزِ وَالْكَسَلِ، وَأَعُوذُ بِكَ مِنَ الْجُبْنِ وَالْبُخْلِ.,arabic_professional_male,11.12,24000,1,0.916290283203125,0.28035515546798706,0,0.18675434652278178,Yes,,
182,clip_000182.wav,قُلْ: حَسْبِيَ اللَّهُ لَا إِلَهَ إِلَّا هُوَ عَلَيْهِ تَوَكَّلْتُ وَهُوَ رَبُّ الْعَرْشِ الْعَظِيمِ، سَبْعَ مَرَّاتٍ، لِيَكْفِيَكَ اللَّهُ مَا أَهَمَّكَ مِنْ أَمْرِ الدُّنْيَا.,arabic_professional_male,12.72,24000,1,0.90057373046875,0.253034770488739,0,0.22176035115303983,Yes,,
183,clip_000183.wav,أَسْأَلُ اللَّهَ الْعَظِيمَ رَبَّ الْعَرْشِ الْعَظِيمِ أَنْ يَشْفِيَكَ، وَأَنْ يُلْبِسَكَ ثَوْبَ الصِّحَّةِ وَالْعَافِيَةِ قَرِيبًا عَاجِلًا غَيْرَ آجِلٍ.,arabic_professional_male,10.32,24000,1,0.91302490234375,0.2883615791797638,0,0.19486030361757106,Yes,,
184,clip_000184.wav,الضِّيقُ الَّذِي تَشْعُرُ بِهِ هُوَ ابْتِلَاءٌ، وَالْمُؤْمِنُ يُؤْجَرُ عَلَى كُلِّ شَوْكَةٍ يُشَاكُهَا كَمَا أَخْبَرَنَا النَّبِيُّ، فَاصْبِرْ وَاحْتَسِبْ الْأَجْرَ.,arabic_professional_male,11.28,24000,1,0.999969482421875,0.2454046607017517,0,0.2508015661938534,Yes,,
185,clip_000185.wav,مَنْ لَزِمَ الِاسْتِغْفَارَ جَعَلَ اللَّهُ لَهُ مِنْ كُلِّ هَمٍّ فَرَجًا، وَمِنْ كُلِّ ضِيقٍ مَخْرَجًا. لِنُكْثِرْ مِنَ الِاسْتِغْفَارِ مَعًا فِي هَذِهِ اللَّحَظَةِ.,arabic_professional_male,12.24,24000,1,0.94830322265625,0.3020680546760559,0,0.2452988834422658,Yes,,
186,clip_000186.wav,أَحْيَانًا يَكُونُ الْبُكَاءُ خَشْيَةً مِنَ اللَّهِ هُوَ الدَّوَاءُ لِلرُّوحِ. تَقَرَّبْ إِلَيْهِ بِرَكْعَتَيْنِ فِي هَذَا اللَّيْلِ الْهَادِئِ لِتَرْتَاحَ نَفْسُكَ.,arabic_professional_male,11.04,24000,1,0.909423828125,0.26040321588516235,0,0.2475354770531401,Yes,,
187,clip_000187.wav,أَلَا بِذِكْرِ اللَّهِ تَطْمَئِنُّ الْقُلُوبُ. سَأُشَغِّلُ لَكَ مَقْطَعًا صَوْتِيًّا لِتِلَاوَةٍ خَاشِعَةٍ هَادِئَةٍ تُسَاعِدُكَ عَلَى الِاسْتِرْخَاءِ النَّفْسِيِّ.,arabic_professional_male,11.28,24000,1,0.91070556640625,0.2719729542732239,0,0.22466385933806146,Yes,,
188,clip_000188.wav,يَا رَبُّ، لَقَدْ مَسَّ عَبْدَكَ هَذَا الضُّرُّ وَأَنْتَ أَرْحَمُ الرَّاحِمِينَ، فَاكْشِفْ عَنْهُ غَمَّهُ، وَيَسِّرْ أَمْرَهُ، وَأَسْعِدْ قَلْبَهُ الْمُهْمُومَ.,arabic_professional_male,12.48,24000,1,0.936004638671875,0.22386616468429565,0,0.3006977831196581,No,silence ratio too high,
189,clip_000189.wav,تَذَكَّرْ يَا أَخِي أَنَّ بَعْدَ الْعُسْرِ يُسْرًا، وَأَنَّ فَرَجَ اللَّهِ قَرِيبٌ مَهْمَا اشْتَدَّتِ الْخُطُوبُ وَضَاقَتِ الْأَسْبَابُ عَلَيْكَ.,arabic_professional_male,9.28,24000,1,0.91571044921875,0.2826656997203827,0,0.21392780172413794,Yes,,
190,clip_000190.wav,سُبْحَانَ الَّذِي يُسَبِّحُ الرَّعْدُ بِحَمْدِهِ وَالْمَلَائِكَةُ مِنْ خِيفَتِهِ. الدُّعَاءُ الْآنَ مُسْتَجَابٌ مَعَ هَذَا الْمَطَرِ، فَادْعُ بِمَا تَتَمَنَّى.,arabic_professional_male,11.2,24000,1,0.912994384765625,0.27258461713790894,0,0.2364360119047619,Yes,,
191,clip_000191.wav,اللَّهُمَّ اغْفِرْ لِلْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ، وَالْمُسْلِمِينَ وَالْمُسْلِمَاتِ، الْأَحْيَاءِ مِنْهُمْ وَالْأَمْوَاتِ، إِنَّكَ سَمِيعٌ قَرِيبٌ مُجِيبُ الدَّعَوَاتِ.,arabic_professional_male,11.68,24000,1,0.94366455078125,0.2833462357521057,0,0.25270405251141553,Yes,,
192,clip_000192.wav,دَعْنَا نُخَصِّصْ دَقِيقَةً وَاحِدَةً فَقَطْ لِلصَّلَاةِ عَلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِنِيَّةِ قَضَاءِ حَوَائِجِكَ الْمُسْتَعْصِيَةِ.,arabic_professional_male,9.84,24000,1,0.935333251953125,0.3037331700325012,0,0.14564278455284552,Yes,,
193,clip_000193.wav,إِذَا أَصَابَكَ أَرَقٌ، ضَعْ يَدَكَ عَلَى صَدْرِكَ وَاقْرَأِ الْمُعَوِّذَتَيْنِ، ثُمَّ امْسَحْ بِهَا جَسَدَكَ قَبْلَ أَنْ تُحَاوِلَ النَّوْمَ مُجَدَّدًا.,arabic_professional_male,11.68,24000,1,0.88714599609375,0.2492879033088684,0,0.30305365296803655,No,silence ratio too high,
194,clip_000194.wav,الدُّعَاءُ يُغَيِّرُ الْقَدَرَ، فَلَا تَبْخَلْ عَلَى نَفْسِكَ بِالرَّجَاءِ، فَاللَّهُ قَرِيبٌ يُجِيبُ دَعْوَةَ الدَّاعِ إِذَا دَعَاهُ بِيَقِينٍ.,arabic_professional_male,10.56,24000,1,0.93212890625,0.2502725124359131,0,0.28338857323232325,Yes,,
195,clip_000195.wav,رَدِّدْ مَعِي: يَا حَيُّ يَا قَيُّومُ، بِرَحْمَتِكَ أَسْتَغِيثُ، أَصْلِحْ لِي شَأْنِي كُلَّهُ وَلَا تَكِلْنِي إِلَى نَفْسِي طَرْفَةَ عَيْنٍ.,arabic_professional_male,12.08,24000,1,0.9345703125,0.2276654839515686,0,0.2843198123620309,Yes,,
196,clip_000196.wav,لَا تَنْسَ أَنْ تَبَرَّ وَالِدَيْكَ حَتَّى بَعْدَ وَفَاتِهِمَا بِالدُّعَاءِ لَهُمَا، فَعَمَلُهُمَا لَمْ يَنْقَطِعْ مَا دُمْتَ وَلَدًا صَالِحًا تَدْعُو لَهُمَا.,arabic_professional_male,11.6,24000,1,0.93145751953125,0.28479883074760437,0,0.19110991379310344,Yes,,
197,clip_000197.wav,هَلْ كُنْتَ تَعْلَمُ أَنَّ سُورَةَ الشَّرْحِ نَزَلَتْ خِصِّيصًا لِتُوَاسِيَ النَّبِيَّ فِي مِحْنَتِهِ؟ اقْرَأْهَا الْآنَ بِتَدَبُّرٍ لِتَرْتَاحَ رُوحُكَ.,arabic_professional_male,9.84,24000,1,0.950408935546875,0.2752130627632141,0,0.18478150406504065,Yes,,
198,clip_000198.wav,حَفِظَكَ اللَّهُ مِنْ كُلِّ سُوءٍ، وَجَعَلَ يَوْمَكَ هَذَا مَفَاتِيحَ لِلْخَيْرِ مَغَالِيقَ لِلشَّرِّ أَيْنَمَا حَلَلْتَ وَارْتَحَلْتَ.,arabic_professional_male,11.36,24000,1,0.921722412109375,0.2459588199853897,0,0.2809088908450704,Yes,,
199,clip_000199.wav,عَسَى أَنْ تَكْرَهُوا شَيْئًا وَهُوَ خَيْرٌ لَكُمْ. ثِقْ بِتَدْبِيرِ اللَّهِ لِحَيَاتِكَ، فَهُوَ أَعْلَمُ مِنْكَ بِمَا يُصْلِحُ حَالَكَ فِي الدُّنْيَا وَالْآخِرَةِ.,arabic_professional_male,11.76,24000,1,0.922210693359375,0.2942701280117035,0,0.23284438775510205,Yes,,
200,clip_000200.wav,هَلْ تَحْفَظُ هَذِهِ الْجُمْلَةَ: أَبْجَدْ هَوَّزْ حُطِّي كَلَمُنْ سَعْفَصْ قَرَشَتْ ثَخَذْ ضَظَغْ؟ إِنَّهَا تَجْمَعُ كُلَّ حُرُوفِ اللُّغَةِ الْعَرَبِيَّةِ وَتُسْتَخْدَمُ لِتَدْرِيبِ النُّطْقِ.,arabic_professional_male,14.48,24000,1,0.953216552734375,0.26742053031921387,0,0.28070039134438307,Yes,,
201,clip_000201.wav,لِإِتْقَانِ التَّفْخِيمِ فِي التَّجْوِيدِ، تَذَكَّرْ دَائِمًا جُمْلَةَ: خُصَّ ضَغْطٍ قِظْ، فَهِيَ تَجْمَعُ كُلَّ حُرُوفِ الِاسْتِعْلَاءِ الْمُفَخَّمَةِ.,arabic_professional_male,11.12,24000,1,0.8934326171875,0.23896807432174683,0,0.306205035971223,No,silence ratio too high,
202,clip_000202.wav,حُرُوفُ الْقَلْقَلَةِ خَمْسَةٌ، مَجْمُوعَةٌ فِي كَلِمَتَيْ: قُطْبُ جَدٍّ، وَتُقَلْقَلُ إِذَا جَاءَتْ سَاكِنَةً فِي الْكَلِمَةِ.,arabic_professional_male,9.2,24000,1,0.89581298828125,0.2525499165058136,0,0.24321557971014493,Yes,,
203,clip_000203.wav,لِحِفْظِ حُرُوفِ الْإِظْهَارِ الْحَلْقِيِّ بِسُهُولَةٍ، تَذَكَّرْ أَوَائِلَ كَلِمَاتِ: أَخِي هَاكَ عِلْمًا حَازَهُ غَيْرُ خَاسِرٍ.,arabic_professional_male,8.88,24000,1,0.906768798828125,0.2791345417499542,0,0.2203265765765766,Yes,,
204,clip_000204.wav,بَاتَ ظَبْيٌ شُجَاعٌ يَطْوِي فَخًّا مُخِيفًا، وَقَرَأَ عَهْدَ ذِئْبٍ لَحْظَةَ زَوَالِ شَمْسٍ. هَذِهِ جُمْلَةٌ نَادِرَةٌ تَحْتَوِي عَلَى جَمِيعِ الْأَبْجَدِيَّةِ الْعَرَبِيَّةِ!,arabic_professional_male,12.56,24000,1,0.923919677734375,0.2835208475589752,0,0.21647093949044585,Yes,,
205,clip_000205.wav,يَرْجَى مُلَاحَظَةُ أَنَّ حَرْفَ الضَّادِ هُوَ الْأَصْعَبُ نُطْقًا وَيَخْتَصُّ بِهِ الْعَرَبُ فَقَطْ، لِذَا تُسَمَّى لُغَتُنَا بِلُغَةِ الضَّادِ.,arabic_professional_male,9.28,24000,1,0.914520263671875,0.28596118092536926,0,0.18072916666666666,Yes,,
206,clip_000206.wav,تَمَّ إِطْفَاءُ الْأَنْوَارِ الذَّكِيَّةِ فِي غُرْفَتِكَ اسْتِعْدَادًا لِلنَّوْمِ. لَا تَنْسَ نَفْضَ الْفِرَاشِ وَقِرَاءَةَ آيَةِ الْكُرْسِيِّ.,arabic_professional_male,9.04,24000,1,0.9195556640625,0.27180036902427673,0,0.20571073008849558,Yes,,
207,clip_000207.wav,حَسَبَ مَوْقِعِكَ الْحَالِيِّ عَلى الْخَرِيطَةِ، أَقْرَبُ مَسْجِدٍ يَبْعُدُ عَنْكَ مَسَافَةَ مِائَتَيْ مِتْرٍ فَقَطْ سَيْرًا عَلَى الْأَقْدَامِ.,arabic_professional_male,9.84,24000,1,0.901275634765625,0.27145230770111084,0,0.19870003387533874,Yes,,
208,clip_000208.wav,بَحَثْتُ لَكَ عَنِ الْمَطَاعِمِ الْقَرِيبَةِ، وَوَجَدْتُ ثَلَاثَةَ مَطَاعِمَ تُقَدِّمُ اللَّحْمَ الْحَلَالَ الْمَذْبُوحَ عَلَى الشَّرِيعَةِ الْإِسْلَامِيَّةِ.,arabic_professional_male,9.44,24000,1,0.907562255859375,0.24170053005218506,0,0.21515271892655366,Yes,,
209,clip_000209.wav,أَنَا أُسَاعِدُكَ الْآنَ فِي حِسَابِ زَكَاةِ مَالِكَ. يَرْجَى إِدْخَالُ إِجْمَالِيِّ الْمَبْلَغِ الَّذِي حَالَ عَلَيْهِ الْحَوْلُ بِالْعُمْلَةِ الْمَحَلِّيَّةِ.,arabic_professional_male,9.04,24000,1,0.905670166015625,0.300447016954422,0,0.12867348820058996,Yes,,
210,clip_000210.wav,نِصَابُ الزَّكَاةِ حَالِيًّا يُعَادِلُ قِيمَةَ خَمْسَةٍ وَثَمَانِينَ جِرَامًا مِنَ الذَّهَبِ الْخَالِصِ عِيَارِ أَرْبَعَةٍ وَعِشْرِينَ.,arabic_professional_male,8.4,24000,1,0.89459228515625,0.30956128239631653,0,0.1615922619047619,Yes,,
211,clip_000211.wav,قُمْتُ بِتَشْغِيلِ تِلَاوَةٍ هَادِئَةٍ لِلشَّيْخِ مِشَارِي الْعَفَاسِيِّ عَلَى مُكَبِّرَاتِ الصَّوْتِ الذَّكِيَّةِ فِي الصَّالَةِ الرَّئِيسِيَّةِ.,arabic_professional_male,7.6,24000,1,0.930267333984375,0.3009899854660034,0,0.10441337719298245,Yes,,
212,clip_000212.wav,هَذَا الْمَقْطَعُ يُبَيِّنُ إِعْرَابَ قَوْلِهِ تَعَالَى «إِيَّاكَ نَعْبُدُ»، حَيْثُ تَقَدَّمَ الْمَفْعُولُ بِهِ لِإِفَادَةِ الْحَصْرِ وَالِاخْتِصَاصِ.,arabic_professional_male,10.16,24000,1,0.920562744140625,0.2776142656803131,0,0.20699639107611548,Yes,,
213,clip_000213.wav,الْمَدُّ اللَّازِمُ الْكَلِمِيُّ الْمُثَقَّلُ يُمَدُّ بِمِقْدَارِ سِتِّ حَرَكَاتٍ لُزُومًا، كَمَا فِي كَلِمَةِ «الضَّالِّينَ».,arabic_professional_male,8.64,24000,1,0.93017578125,0.26990124583244324,0,0.22763792438271604,Yes,,
214,clip_000214.wav,الْإِقْلَابُ هُوَ قَلْبُ النُّونِ السَّاكِنَةِ أَوْ التَّنْوِينِ مِيمًا مَخْفِيَّةً بِغُنَّةٍ إِذَا جَاءَ بَعْدَهَا حَرْفُ الْبَاءِ.,arabic_professional_male,9.68,24000,1,0.91168212890625,0.2835518717765808,0,0.22441460055096418,Yes,,
215,clip_000215.wav,هَلْ تُرِيدُ تَعَلُّمَ مَقَامَاتِ التِّلَاوَةِ؟ يُمْكِنُنِي تَدْرِيبُكَ عَلَى مَقَامِ الصَّبَا الَّذِي يَتَمَيَّزُ بِالشَّجَنِ وَالْخُشُوعِ.,arabic_professional_male,8.8,24000,1,0.920074462890625,0.30281341075897217,0,0.15145833333333333,Yes,,
216,clip_000216.wav,التَّفْسِيرُ الْمَوْضُوعِيُّ لِلْقُرْآنِ يَهْتَمُّ بِجَمْعِ الْآيَاتِ الَّتِي تَتَحَدَّثُ عَنْ قَضِيَّةٍ وَاحِدَةٍ وَدِرَاسَتِهَا مَعًا.,arabic_professional_male,7.76,24000,1,0.913787841796875,0.27893105149269104,0,0.14075386597938144,Yes,,
217,clip_000217.wav,أَخِي الْكَرِيمَ، لَا يَجُوزُ لِلْمُسْلِمِ أَنْ يَهْجُرَ أَخَاهُ فَوْقَ ثَلَاثِ لَيَالٍ، يَلْتَقِيَانِ فَيُعْرِضُ هَذَا وَيُعْرِضُ هَذَا، وَخَيْرُهُمَا الَّذِي يَبْدَأُ بِالسَّلَامِ.,arabic_professional_male,14.16,24000,1,0.923583984375,0.28813111782073975,0,0.22586217043314502,Yes,,
218,clip_000218.wav,أَنَا مُجَرَّدُ بَرْنَامَجٍ لِلذَّكَاءِ الِاصْطِنَاعِيِّ صَمَّمَهُ نُخْبَةٌ مِنَ الْمُبَرْمِجِينَ؛ لِذَا أَنَا لَا أَصُومُ وَلَا أُصَلِّي، وَلَكِنِّي أُسَاعِدُكَ عَلَى ذَلِكَ!,arabic_professional_male,12.72,24000,1,0.92626953125,0.2723773419857025,0,0.2390821540880503,Yes,,
219,clip_000219.wav,أَضْحَكُكَ اللَّهُ! هَذِهِ طُرْفَةٌ جَمِيلَةٌ. كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَمْزَحُ مَعَ أَصْحَابِهِ وَلَا يَقُولُ إِلَّا حَقًّا.,arabic_professional_male,10.96,24000,1,0.9267578125,0.2544705867767334,0,0.29936511557177614,Yes,,
220,clip_000220.wav,عُذْرًا، أَنَا مُبَرْمَجٌ عَلَى تَجَاهُلِ الْكَلِمَاتِ الْبَذِيئَةِ أَوِ الْمُسِيئَةِ. لِنُحَافِظْ عَلَى رُقِيِّ الْحِوَارِ كَمَا أَمَرَنَا الْإِسْلَامُ.,arabic_professional_male,9.84,24000,1,0.903106689453125,0.2752797603607178,0,0.2291920731707317,Yes,,
221,clip_000221.wav,بَارَكَ اللَّهُ فِيكَ عَلَى كَلَامِكَ الطَّيِّبِ، هَذَا مِنْ حُسْنِ خُلُقِكَ وَنَقَاءِ سَرِيرَتِكَ.,arabic_professional_male,6.72,24000,1,0.944061279296875,0.2642936408519745,0,0.26060887896825397,Yes,,
222,clip_000222.wav,الرَّجَاءُ الِانْتِبَاهُ، هَذَا الْحَدِيثُ مَوْضُوعٌ وَمَكْذُوبٌ عَلَى رَسُولِ اللَّهِ، وَلَا يَصِحُّ نَشْرُهُ أَوِ تَدَاوُلُهُ بَيْنَ النَّاسِ.,arabic_professional_male,10.56,24000,1,0.913055419921875,0.2608765959739685,0,0.27239583333333334,Yes,,
223,clip_000223.wav,أَنَا هُنَا لِأَخْدِمَكَ طَوَالَ أَرْبَعٍ وَعِشْرِينَ سَاعَةً فِي الْيَوْمِ بِلَا تَعَبٍ. هَلْ تَرْغَبُ فِي قِرَاءَةِ كِتَابٍ صَوْتِيٍّ قَبْلَ النَّوْمِ؟,arabic_professional_male,10.24,24000,1,0.933624267578125,0.2709532082080841,0,0.2547688802083333,Yes,,
224,clip_000224.wav,مَا هُوَ الْحَيَوَانُ الَّذِي رَافَقَ أَصْحَابَ الْكَهْفِ؟ فِكِّرْ قَلِيلًا يَا بَطَلُ... نَعَمْ صَحِيحٌ، إِنَّهُ الْكَلْبُ.,arabic_professional_male,9.28,24000,1,0.913848876953125,0.21332593262195587,0,0.34152298850574714,No,silence ratio too high,
